REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,TIMESLICE,VALUE
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2040,S1D2,1.145019
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2040,S1D1,2.3852916
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2040,S2D2,4.1077031
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2040,S2D1,4.196505
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2041,S1D2,1.0547126
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2041,S1D1,2.3852916
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2041,S2D2,4.196505
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2041,S2D1,4.196505
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2042,S1D2,1.0547126
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2042,S1D1,2.3852916
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2042,S2D2,4.196505
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2042,S2D1,4.196505
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2043,S1D2,1.0547126
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2043,S1D1,2.3852916
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2043,S2D2,4.196505
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2043,S2D1,4.196505
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2044,S1D2,1.0547126
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2044,S1D1,2.3852916
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2044,S2D2,4.196505
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2044,S2D1,4.196505
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2045,S1D2,1.0547126
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2045,S1D1,2.3852916
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2045,S2D2,4.196505
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2045,S2D1,4.196505
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2046,S1D2,1.0547126
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2046,S1D1,2.3852916
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2046,S2D2,4.196505
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2046,S2D1,4.196505
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2047,S1D2,1.0547126
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2047,S1D1,2.3852916
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2047,S2D2,4.196505
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2047,S2D1,4.196505
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2048,S1D2,2.3852916
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2048,S1D1,1.0547126
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2048,S2D2,4.196505
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2048,S2D1,4.196505
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2049,S1D2,1.0547126
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2049,S1D1,2.3852916
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2049,S2D2,4.196505
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2049,S2D1,4.196505
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2050,S1D2,1.0547126
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2050,S1D1,2.3852916
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2050,S2D2,4.196505
GLOBAL,PWRHYDFJIXX01,HYDFJIXX,1,2050,S2D1,4.196505
GLOBAL,PWROILFJIXX01,OILINT,2,2022,S1D2,3.317932305
GLOBAL,PWROILFJIXX01,OILINT,2,2028,S1D2,0.046368737759999994
GLOBAL,PWROILFJIXX01,OILINT,2,2028,S1D1,0.14692570239
GLOBAL,PWROILFJIXX01,OILINT,2,2029,S1D2,1.392556704
GLOBAL,PWROILFJIXX01,OILINT,2,2029,S1D1,0.6704432637
GLOBAL,PWROILFJIXX01,OILINT,2,2030,S1D2,2.2144656186
GLOBAL,PWROILFJIXX01,OILINT,2,2030,S1D1,1.1939607972
GLOBAL,PWROILFJIXX01,OILINT,2,2030,S2D1,0.5155445609999999
GLOBAL,PWROILFJIXX01,OILINT,2,2031,S1D2,3.77019552
GLOBAL,PWROILFJIXX01,OILINT,2,2031,S1D1,1.7523795099
GLOBAL,PWROILFJIXX01,OILINT,2,2032,S1D2,0.399012936
GLOBAL,PWROILFJIXX01,OILINT,2,2032,S1D1,2.1387763775999997
GLOBAL,PWROILFJIXX01,OILINT,2,2033,S1D2,4.263380841
GLOBAL,PWROILFJIXX01,OILINT,2,2033,S1D1,4.67741952
GLOBAL,PWROILFJIXX01,OILINT,2,2034,S1D2,0.14764142364
GLOBAL,PWROILFJIXX01,OILINT,2,2034,S1D1,2.0108054181
GLOBAL,PWROILFJIXX01,OILINT,2,2035,S1D2,4.67741952
GLOBAL,PWROILFJIXX01,OILINT,2,2035,S1D1,4.67741952
GLOBAL,PWROILFJIXX01,OILINT,2,2035,S2D2,0.20291203115999998
GLOBAL,PWROILFJIXX01,OILINT,2,2035,S2D1,2.7577416008999998
GLOBAL,PWROILFJIXX01,OILINT,2,2036,S1D2,0.21915860225999997
GLOBAL,PWROILFJIXX01,OILINT,2,2036,S1D1,1.8750786513
GLOBAL,PWROILFJIXX01,OILINT,2,2037,S1D2,3.847795308
GLOBAL,PWROILFJIXX01,OILINT,2,2037,S1D1,4.67741952
GLOBAL,PWROILFJIXX01,OILINT,2,2038,S1D2,4.67741952
GLOBAL,PWROILFJIXX01,OILINT,2,2038,S1D1,4.67741952
GLOBAL,PWROILFJIXX01,OILINT,2,2038,S2D2,2.2735304124
GLOBAL,PWROILFJIXX01,OILINT,2,2038,S2D1,3.370543572
GLOBAL,PWROILFJIXX01,OILINT,2,2039,S1D2,4.67741952
GLOBAL,PWROILFJIXX01,OILINT,2,2039,S1D1,4.67741952
GLOBAL,PWROILFJIXX01,OILINT,2,2039,S2D2,1.7372451225
GLOBAL,PWROILFJIXX01,OILINT,2,2040,S1D2,2.3814940854
GLOBAL,PWROILFJIXX01,OILINT,2,2040,S1D1,1.4359347728999998
GLOBAL,PWROILFJIXX01,OILINT,2,2041,S1D2,1.8048089921999997
GLOBAL,PWROILFJIXX01,OILINT,2,2041,S1D1,0.6624698277
GLOBAL,PWROILFJIXX01,OILINT,2,2041,S2D2,0.9673020666
GLOBAL,PWROILFJIXX01,OILINT,2,2042,S1D2,2.8184254310999997
GLOBAL,PWROILFJIXX01,OILINT,2,2043,S1D2,1.9618333367999998
GLOBAL,PWROILFJIXX01,OILINT,2,2044,S1D2,0.9547585823999999
GLOBAL,PWRPETFJIXX01,PETINT,2,2031,S1D2,0.4005559584
GLOBAL,PWRPETFJIXX01,PETINT,2,2032,S1D2,5.69894247
GLOBAL,PWRPETFJIXX01,PETINT,2,2032,S1D1,5.69894247
GLOBAL,PWRPETFJIXX01,PETINT,2,2032,S2D1,4.679289576
GLOBAL,PWRPETFJIXX01,PETINT,2,2033,S1D2,6.351786432
GLOBAL,PWRPETFJIXX01,PETINT,2,2033,S1D1,3.7725057
GLOBAL,PWRPETFJIXX01,PETINT,2,2033,S2D1,1.7599241772000003
GLOBAL,PWRPETFJIXX01,PETINT,2,2034,S1D2,6.799048578
GLOBAL,PWRPETFJIXX01,PETINT,2,2034,S1D1,6.799048578
GLOBAL,PWRPETFJIXX01,PETINT,2,2034,S2D2,4.313668536000001
GLOBAL,PWRPETFJIXX01,PETINT,2,2034,S2D1,2.2454458092
GLOBAL,PWRPETFJIXX01,PETINT,2,2035,S1D2,6.799048578
GLOBAL,PWRPETFJIXX01,PETINT,2,2035,S1D1,4.096879776000001
GLOBAL,PWRPETFJIXX01,PETINT,2,2036,S1D2,6.799048578
GLOBAL,PWRPETFJIXX01,PETINT,2,2036,S1D1,6.799048578
GLOBAL,PWRPETFJIXX01,PETINT,2,2036,S2D2,1.4051187378
GLOBAL,PWRPETFJIXX01,PETINT,2,2036,S2D1,6.799048578
GLOBAL,PWRPETFJIXX01,PETINT,2,2037,S1D2,6.799048578
GLOBAL,PWRPETFJIXX01,PETINT,2,2037,S1D1,3.950950212
GLOBAL,PWRPETFJIXX01,PETINT,2,2037,S2D2,1.7173800792
GLOBAL,PWRPETFJIXX01,PETINT,2,2037,S2D1,3.8840812560000004
GLOBAL,PWRPETFJIXX01,PETINT,2,2038,S1D2,6.799048578
GLOBAL,PWRPETFJIXX01,PETINT,2,2038,S1D1,3.881825424
GLOBAL,PWRPETFJIXX01,PETINT,2,2038,S2D1,0.08614575036
GLOBAL,PWRPETFJIXX01,PETINT,2,2039,S1D2,6.799048578
GLOBAL,PWRPETFJIXX01,PETINT,2,2039,S1D1,3.9049978860000003
GLOBAL,PWRPETFJIXX01,PETINT,2,2039,S2D1,5.244375186
GLOBAL,PWRPETFJIXX01,PETINT,2,2040,S1D2,6.799048578
GLOBAL,PWRPETFJIXX01,PETINT,2,2040,S1D1,6.799048578
GLOBAL,PWRPETFJIXX01,PETINT,2,2040,S2D2,2.9242218636
GLOBAL,PWRPETFJIXX01,PETINT,2,2040,S2D1,5.279945543999999
GLOBAL,PWRPETFJIXX01,PETINT,2,2041,S1D2,6.799048578
GLOBAL,PWRPETFJIXX01,PETINT,2,2041,S1D1,6.799048578
GLOBAL,PWRPETFJIXX01,PETINT,2,2041,S2D2,2.2566296502000003
GLOBAL,PWRPETFJIXX01,PETINT,2,2041,S2D1,5.947537788
GLOBAL,PWRPETFJIXX01,PETINT,2,2042,S1D2,6.799048578
GLOBAL,PWRPETFJIXX01,PETINT,2,2042,S1D1,6.799048578
GLOBAL,PWRPETFJIXX01,PETINT,2,2042,S2D2,3.891527154
GLOBAL,PWRPETFJIXX01,PETINT,2,2042,S2D1,4.3126400700000005
GLOBAL,PWRPETFJIXX01,PETINT,2,2043,S1D2,6.799048578
GLOBAL,PWRPETFJIXX01,PETINT,2,2043,S1D1,5.605158978
GLOBAL,PWRPETFJIXX01,PETINT,2,2043,S2D2,4.452304590000001
GLOBAL,PWRPETFJIXX01,PETINT,2,2043,S2D1,4.925862234
GLOBAL,PWRPETFJIXX01,PETINT,2,2044,S1D2,6.799048578
GLOBAL,PWRPETFJIXX01,PETINT,2,2044,S1D1,4.524669918
GLOBAL,PWRPETFJIXX01,PETINT,2,2044,S2D2,5.039785728
GLOBAL,PWRPETFJIXX01,PETINT,2,2044,S2D1,5.400869094
GLOBAL,PWRPETFJIXX01,PETINT,2,2045,S1D2,6.799048578
GLOBAL,PWRPETFJIXX01,PETINT,2,2045,S1D1,3.1585512779999996
GLOBAL,PWRPETFJIXX01,PETINT,2,2045,S2D2,4.314687822
GLOBAL,PWRPETFJIXX01,PETINT,2,2045,S2D1,6.799048578
GLOBAL,PWRPETFJIXX01,PETINT,2,2046,S1D2,7.257835908
GLOBAL,PWRPETFJIXX01,PETINT,2,2046,S1D1,3.56462307
GLOBAL,PWRPETFJIXX01,PETINT,2,2046,S2D2,5.131617246
GLOBAL,PWRPETFJIXX01,PETINT,2,2046,S2D1,7.257835908
GLOBAL,PWRPETFJIXX01,PETINT,2,2047,S1D2,7.257835908
GLOBAL,PWRPETFJIXX01,PETINT,2,2047,S1D1,3.2947246440000004
GLOBAL,PWRPETFJIXX01,PETINT,2,2047,S2D2,4.982021802
GLOBAL,PWRPETFJIXX01,PETINT,2,2047,S2D1,7.257835908
GLOBAL,PWRPETFJIXX01,PETINT,2,2048,S1D2,8.720822214
GLOBAL,PWRPETFJIXX01,PETINT,2,2048,S1D1,8.720822214
GLOBAL,PWRPETFJIXX01,PETINT,2,2048,S2D1,7.76417319
GLOBAL,PWRPETFJIXX01,PETINT,2,2049,S1D2,9.763914708000001
GLOBAL,PWRPETFJIXX01,PETINT,2,2049,S1D1,4.6518083279999995
GLOBAL,PWRPETFJIXX01,PETINT,2,2049,S2D2,4.010278104
GLOBAL,PWRPETFJIXX01,PETINT,2,2049,S2D1,9.763914708000001
GLOBAL,PWRPETFJIXX01,PETINT,2,2050,S1D2,9.763914708000001
GLOBAL,PWRPETFJIXX01,PETINT,2,2050,S1D1,5.066370396
GLOBAL,PWRPETFJIXX01,PETINT,2,2050,S2D2,8.42804937
GLOBAL,PWRPETFJIXX01,PETINT,2,2050,S2D1,7.972997994
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2040,S1D2,0.27365372
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2040,S1D1,0.082428947
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2040,S2D2,0.26519321
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2040,S2D1,0.16687626
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2041,S1D2,0.27365372
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2041,S1D1,0.082428947
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2041,S2D2,0.26519321
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2041,S2D1,0.16687626
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2042,S1D2,0.27365372
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2042,S1D1,0.082428947
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2042,S2D2,0.26519321
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2042,S2D1,0.16687626
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2043,S1D2,0.27365372
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2043,S1D1,0.082428947
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2043,S2D2,0.26519321
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2043,S2D1,0.16687626
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2044,S1D2,0.27365372
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2044,S1D1,0.082428947
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2044,S2D2,0.26519321
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2044,S2D1,0.16687626
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2045,S1D2,0.27365372
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2045,S1D1,0.082428947
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2045,S2D2,0.26519321
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2045,S2D1,0.16687626
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2046,S1D2,0.27365372
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2046,S1D1,0.082428947
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2046,S2D2,0.26519321
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2046,S2D1,0.16687626
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2047,S1D2,0.45480291
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2047,S1D1,0.13699403
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2047,S2D2,0.44074184
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2047,S2D1,0.2773425
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2048,S1D2,0.45480291
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2048,S1D1,0.13699403
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2048,S2D2,0.44074184
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2048,S2D1,0.2773425
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2049,S1D2,0.45480291
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2049,S1D1,0.13699403
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2049,S2D2,0.44074184
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2049,S2D1,0.2773425
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2050,S1D2,0.30790877
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2050,S1D1,0.28388817
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2050,S2D2,0.44074184
GLOBAL,PWRSPVFJIXX01,SPVFJIXX,1,2050,S2D1,0.2773425
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2021,S1D2,3.3783784
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2021,S1D1,3.7837838
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2021,S2D2,2.9234431
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2021,S2D1,3.3220944
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2022,S1D2,3.4590561
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2022,S1D1,3.8741428
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2022,S2D2,2.9932566
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2022,S2D1,3.401428
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2023,S1D2,3.5296491
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2023,S1D1,3.9532069
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2023,S2D2,3.0543435
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2023,S2D1,3.4708449
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2024,S1D2,3.6103267
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2024,S1D1,4.043566
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2024,S2D2,3.1241571
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2024,S2D1,3.5501785
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2025,S1D2,3.6809197
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2025,S1D1,4.1226301
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2025,S2D2,3.185244
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2025,S2D1,3.6195954
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2026,S1D2,3.8321904
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2026,S1D1,4.2920532
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2026,S2D2,3.3161444
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2026,S2D1,3.7683459
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2027,S1D2,3.9834611
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2027,S1D1,4.4614764
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2027,S2D2,3.4470448
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2027,S2D1,3.9170964
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2028,S1D2,4.1347317
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2028,S1D1,4.6308996
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2028,S2D2,3.5779453
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2028,S2D1,4.0658469
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2029,S1D2,4.2860024
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2029,S1D1,4.8003227
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2029,S2D2,3.7088457
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2029,S2D1,4.2145974
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2030,S1D2,4.4372731
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2030,S1D1,4.9697459
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2030,S2D2,3.8397461
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2030,S2D1,4.3633479
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2031,S1D2,4.5986285
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2031,S1D1,5.1504639
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2031,S2D2,3.9793733
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2031,S2D1,4.5220151
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2032,S1D2,4.7599839
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2032,S1D1,5.3311819
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2032,S2D2,4.1190004
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2032,S2D1,4.6806823
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2033,S1D2,4.931424
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2033,S1D1,5.5231948
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2033,S2D2,4.2673542
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2033,S2D1,4.8492662
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2034,S1D2,5.0927793
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2034,S1D1,5.7039129
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2034,S2D2,4.4069814
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2034,S2D1,5.0079334
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2035,S1D2,5.2541347
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2035,S1D1,5.8846309
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2035,S2D2,4.5466085
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2035,S2D1,5.1666006
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2036,S1D2,5.4457443
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2036,S1D1,6.0992336
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2036,S2D2,4.7124157
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2036,S2D1,5.3550179
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2037,S1D2,5.6373538
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2037,S1D1,6.3138362
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2037,S2D2,4.8782229
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2037,S2D1,5.5434351
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2038,S1D2,5.8188786
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2038,S1D1,6.517144
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2038,S2D2,5.0353035
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2038,S2D1,5.7219357
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2039,S1D2,6.0104881
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2039,S1D1,6.8173618
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2039,S2D2,5.2011107
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2039,S2D1,5.910353
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2040,S1D2,6.1920129
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2040,S1D1,6.9350545
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2040,S2D2,5.3581912
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2040,S2D1,6.0888536
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2041,S1D2,6.4138766
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2041,S1D1,7.1835418
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2041,S2D2,5.5501785
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2041,S2D1,6.307021
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2042,S1D2,6.6256555
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2042,S1D1,7.4207342
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2042,S2D2,5.7334391
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2042,S2D1,6.5152717
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2043,S1D2,6.8374344
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2043,S1D1,7.6579266
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2043,S2D2,5.9166997
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2043,S2D1,6.7235224
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2044,S1D2,7.0592981
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2044,S1D1,7.9064139
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2044,S2D2,6.108687
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2044,S2D1,6.9416898
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2045,S1D2,7.271077
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2045,S1D1,8.1436063
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2045,S2D2,6.2919476
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2045,S2D1,7.1499405
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2046,S1D2,7.5231948
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2046,S1D1,8.4259782
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2046,S2D2,6.510115
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2046,S2D1,7.397858
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2047,S1D2,7.7853973
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2047,S1D1,8.719645
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2047,S2D2,6.7370091
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2047,S2D1,7.6556922
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2048,S1D2,8.0375151
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2048,S1D1,9.0020169
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2048,S2D2,6.9551765
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2048,S2D1,7.9036097
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2049,S1D2,8.2896329
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2049,S1D1,9.2843889
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2049,S2D2,7.1733439
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2049,S2D1,8.1515272
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2050,S1D2,8.5417507
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2050,S1D1,9.5667608
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2050,S2D2,7.3915113
GLOBAL,PWRTRNFJIXX,ELCFJIXX01,1,2050,S2D1,8.3994447
GLOBAL,PWRWONFJIXX01,WONFJIXX,1,2023,S1D2,0.0678024
GLOBAL,PWRWONFJIXX01,WONFJIXX,1,2024,S1D2,0.0678024
GLOBAL,PWRWONFJIXX01,WONFJIXX,1,2025,S1D2,0.0678024
GLOBAL,PWRWONFJIXX01,WONFJIXX,1,2026,S1D2,0.0678024
