REGION,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,LNDOTHHRTOT,LOTHHRTOT,2023,0.068585109
GLOBAL,LNDOTHHRTOT,LOTHHRTOT,2024,0.068881522
GLOBAL,LNDOTHHRTOT,LOTHHRTOT,2025,0.069177826
GLOBAL,LNDOTHHRTOT,LOTHHRTOT,2026,0.069401196
GLOBAL,LNDOTHHRTOT,LOTHHRTOT,2027,0.069624457
GLOBAL,LNDOTHHRTOT,LOTHHRTOT,2028,0.069847717
GLOBAL,LNDOTHHRTOT,LOTHHRTOT,2029,0.070070978
GLOBAL,LNDOTHHRTOT,LOTHHRTOT,2030,0.070294348
GLOBAL,LNDOTHHRTOT,LOTHHRTOT,2031,0.070447065
GLOBAL,LNDOTHHRTOT,LOTHHRTOT,2032,0.070599783
GLOBAL,LNDOTHHRTOT,LOTHHRTOT,2033,0.070752609
GLOBAL,LNDOTHHRTOT,LOTHHRTOT,2034,0.070905326
GLOBAL,LNDOTHHRTOT,LOTHHRTOT,2035,0.071058152
GLOBAL,LNDOTHHRTOT,LOTHHRTOT,2036,0.071126522
GLOBAL,LNDOTHHRTOT,LOTHHRTOT,2037,0.071194891
GLOBAL,LNDOTHHRTOT,LOTHHRTOT,2038,0.07126337
GLOBAL,LNDOTHHRTOT,LOTHHRTOT,2039,0.071696522
GLOBAL,LNDOTHHRTOT,LOTHHRTOT,2040,0.071400217
GLOBAL,LNDOTHHRTOT,LOTHHRTOT,2041,0.071389565
GLOBAL,LNDOTHHRTOT,LOTHHRTOT,2042,0.071379022
GLOBAL,LNDOTHHRTOT,LOTHHRTOT,2043,0.071368478
GLOBAL,LNDOTHHRTOT,LOTHHRTOT,2044,0.071357935
GLOBAL,LNDOTHHRTOT,LOTHHRTOT,2045,0.071347283
GLOBAL,LNDOTHHRTOT,LOTHHRTOT,2046,0.071274891
GLOBAL,LNDOTHHRTOT,LOTHHRTOT,2047,0.0712025
GLOBAL,LNDOTHHRTOT,LOTHHRTOT,2048,0.0711301091073
GLOBAL,LNDOTHHRTOT,LOTHHRTOT,2049,0.07105771722609999
GLOBAL,LNDOTHHRTOT,LOTHHRTOT,2050,0.070985326
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2021,1.5690909
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2022,1.5759273
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2023,1.5827727
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2024,1.5896091
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2025,1.5964455
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2026,1.6016
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2027,1.6067545
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2028,1.6119091
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2029,1.6170636
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2030,1.6222182
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2031,1.6257364
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2032,1.6292636
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2033,1.6327909
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2034,1.6363182
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2035,1.6398364
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2036,1.6414182
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2037,1.643
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2038,1.6445818
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2039,1.6461545365899999
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2040,1.6477364
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2041,1.6474909
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2042,1.6472455
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2043,1.647
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2044,1.6467636
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2045,1.6465182
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2046,1.6448455
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2047,1.6431727
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2048,1.64149999541
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2049,1.6398272601
GLOBAL,LNDSGCHRTOT,LSGCHRTOT,2050,1.6381636
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2021,0.059223846
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2022,0.059481978
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2023,0.05974022
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2024,0.059998352
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2025,0.060256484
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2026,0.060450989
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2027,0.060645495
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2028,0.06084
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2029,0.061034396
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2030,0.061228901
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2031,0.061361978
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2032,0.061495055
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2033,0.061628132
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2034,0.061761209
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2035,0.061894176
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2036,0.061953846
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2037,0.062013407000000006
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2038,0.062072967
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2039,0.06245033
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2040,0.062192198
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2041,0.062182967
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2042,0.06217373600000001
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2043,0.062164615000000006
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2044,0.06215538500000001
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2045,0.062146154
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2046,0.062083077
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2047,0.062020000000000006
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2048,0.0619569229621
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2049,0.0618938460649
GLOBAL,LNDYAMHRTOT,LYAMHRTOT,2050,0.061830769
GLOBAL,MINCOGINT,COGINT,2021,9.6721211859
GLOBAL,MINCOGINT,COGINT,2022,10.6929926759
GLOBAL,MINCOGINT,COGINT,2025,11.8449696763
GLOBAL,MINCOGINT,COGINT,2026,11.8425013036
GLOBAL,MINCOGINT,COGINT,2027,11.847891393300001
GLOBAL,MINCOGINT,COGINT,2030,10.4792285145
GLOBAL,MINCOGINT,COGINT,2033,4.066304176699999
GLOBAL,MINCOGINT,COGINT,2034,3.4032787886
GLOBAL,MINCOGINT,COGINT,2035,2.7312761057999997
GLOBAL,MINCOGINT,COGINT,2039,0.242382447518
GLOBAL,MINGASINT,GASINT,2023,11.8577866924
GLOBAL,MINGASINT,GASINT,2024,11.8513835606
GLOBAL,MINGASINT,GASINT,2028,11.7748231162
GLOBAL,MINGASINT,GASINT,2029,11.1099834708
GLOBAL,MINGASINT,GASINT,2031,9.3504464788
GLOBAL,MINGASINT,GASINT,2037,1.8217544148599998
GLOBAL,MINGASINT,GASINT,2038,1.53190070253
GLOBAL,MINLNDTOT,LTOT,2021,18.27289989745
GLOBAL,MINLNDTOT,LTOT,2022,18.272899972939996
GLOBAL,MINLNDTOT,LTOT,2023,18.27290008535
GLOBAL,MINLNDTOT,LTOT,2024,18.27289988428
GLOBAL,MINLNDTOT,LTOT,2025,18.27290003447
GLOBAL,MINLNDTOT,LTOT,2026,18.27290007748
GLOBAL,MINLNDTOT,LTOT,2027,18.27289996755
GLOBAL,MINLNDTOT,LTOT,2028,18.272899957809997
GLOBAL,MINLNDTOT,LTOT,2029,18.27289987347
GLOBAL,MINLNDTOT,LTOT,2030,18.272900013499996
GLOBAL,MINLNDTOT,LTOT,2031,18.27289995059
GLOBAL,MINLNDTOT,LTOT,2032,18.27290003645
GLOBAL,MINLNDTOT,LTOT,2033,18.27290012231
GLOBAL,MINLNDTOT,LTOT,2034,18.272899953510002
GLOBAL,MINLNDTOT,LTOT,2035,18.27290007047
GLOBAL,MINLNDTOT,LTOT,2036,18.27289991606
GLOBAL,MINLNDTOT,LTOT,2037,18.272899911229995
GLOBAL,MINLNDTOT,LTOT,2038,18.27290000892
GLOBAL,MINLNDTOT,LTOT,2039,18.272900026539997
GLOBAL,MINLNDTOT,LTOT,2040,18.272900047
GLOBAL,MINLNDTOT,LTOT,2041,18.27289993946
GLOBAL,MINLNDTOT,LTOT,2042,18.272900000699998
GLOBAL,MINLNDTOT,LTOT,2043,18.27290006194
GLOBAL,MINLNDTOT,LTOT,2044,18.27289997279
GLOBAL,MINLNDTOT,LTOT,2045,18.272900061759998
GLOBAL,MINLNDTOT,LTOT,2046,18.272899940189998
GLOBAL,MINLNDTOT,LTOT,2047,18.27289999593
GLOBAL,MINLNDTOT,LTOT,2048,18.272900003629996
GLOBAL,MINLNDTOT,LTOT,2049,18.272899857549998
GLOBAL,MINLNDTOT,LTOT,2050,18.272900012759997
GLOBAL,MINOILINT,OILINT,2022,0.82251541717
GLOBAL,MINOILINT,OILINT,2028,0.0479176911802
GLOBAL,MINOILINT,OILINT,2029,0.5114176876050001
GLOBAL,MINOILINT,OILINT,2030,0.9749176856149999
GLOBAL,MINOILINT,OILINT,2031,1.3690463672900002
GLOBAL,MINOILINT,OILINT,2032,0.629117979865
GLOBAL,MINOILINT,OILINT,2033,2.2164243695800003
GLOBAL,MINOILINT,OILINT,2034,0.535078966678
GLOBAL,MINOILINT,OILINT,2035,3.065445368223
GLOBAL,MINOILINT,OILINT,2036,0.51916142667
GLOBAL,MINOILINT,OILINT,2037,2.11340077371
GLOBAL,MINOILINT,OILINT,2038,3.74193559308
GLOBAL,MINOILINT,OILINT,2039,2.75702407781
GLOBAL,MINOILINT,OILINT,2040,0.94634062431
GLOBAL,MINOILINT,OILINT,2041,0.855495271325
GLOBAL,MINOILINT,OILINT,2042,0.6986876566600001
GLOBAL,MINOILINT,OILINT,2043,0.48633849986
GLOBAL,MINOILINT,OILINT,2044,0.236684649503
GLOBAL,MINPETINT,PETINT,2031,0.099297820005
GLOBAL,MINPETINT,PETINT,2032,4.00518455008
GLOBAL,MINPETINT,PETINT,2033,2.95348890241
GLOBAL,MINPETINT,PETINT,2034,5.02452106133
GLOBAL,MINPETINT,PETINT,2035,2.70110067515
GLOBAL,MINPETINT,PETINT,2036,5.43923887221
GLOBAL,MINPETINT,PETINT,2037,4.07705309667
GLOBAL,MINPETINT,PETINT,2038,2.6695060079229003
GLOBAL,MINPETINT,PETINT,2039,3.9756400648500003
GLOBAL,MINPETINT,PETINT,2040,5.43923889742
GLOBAL,MINPETINT,PETINT,2041,5.43923887221
GLOBAL,MINPETINT,PETINT,2042,5.43923889742
GLOBAL,MINPETINT,PETINT,2043,5.4392388899499995
GLOBAL,MINPETINT,PETINT,2044,5.43923889123
GLOBAL,MINPETINT,PETINT,2045,5.2702619864399995
GLOBAL,MINPETINT,PETINT,2046,5.80626873824
GLOBAL,MINPETINT,PETINT,2047,5.70164787412
GLOBAL,MINPETINT,PETINT,2048,6.2811316609
GLOBAL,MINPETINT,PETINT,2049,7.04613166137
GLOBAL,MINPETINT,PETINT,2050,7.81113165104
GLOBAL,MINPRCFJI,WTRPRCFJI,2021,46.59465000336
GLOBAL,MINPRCFJI,WTRPRCFJI,2022,46.59465061956
GLOBAL,MINPRCFJI,WTRPRCFJI,2023,46.59464883318
GLOBAL,MINPRCFJI,WTRPRCFJI,2024,46.59465076644
GLOBAL,MINPRCFJI,WTRPRCFJI,2025,46.59465025181
GLOBAL,MINPRCFJI,WTRPRCFJI,2026,46.59464931411
GLOBAL,MINPRCFJI,WTRPRCFJI,2027,46.594650920519996
GLOBAL,MINPRCFJI,WTRPRCFJI,2028,46.594651108499995
GLOBAL,MINPRCFJI,WTRPRCFJI,2029,46.594649884140004
GLOBAL,MINPRCFJI,WTRPRCFJI,2030,46.59464895893999
GLOBAL,MINPRCFJI,WTRPRCFJI,2031,46.59464882198
GLOBAL,MINPRCFJI,WTRPRCFJI,2032,46.59465021703
GLOBAL,MINPRCFJI,WTRPRCFJI,2033,46.594649144719995
GLOBAL,MINPRCFJI,WTRPRCFJI,2034,46.59464976287
GLOBAL,MINPRCFJI,WTRPRCFJI,2035,46.594650223959995
GLOBAL,MINPRCFJI,WTRPRCFJI,2036,46.59465053012
GLOBAL,MINPRCFJI,WTRPRCFJI,2037,46.59465070687
GLOBAL,MINPRCFJI,WTRPRCFJI,2038,46.594650786139994
GLOBAL,MINPRCFJI,WTRPRCFJI,2039,46.59464905404
GLOBAL,MINPRCFJI,WTRPRCFJI,2040,46.594651259909995
GLOBAL,MINPRCFJI,WTRPRCFJI,2041,46.5946509408
GLOBAL,MINPRCFJI,WTRPRCFJI,2042,46.59464950427
GLOBAL,MINPRCFJI,WTRPRCFJI,2043,46.59464969922999
GLOBAL,MINPRCFJI,WTRPRCFJI,2044,46.59465092788
GLOBAL,MINPRCFJI,WTRPRCFJI,2045,46.59465054973
GLOBAL,MINPRCFJI,WTRPRCFJI,2046,46.594649683229996
GLOBAL,MINPRCFJI,WTRPRCFJI,2047,46.594651202950004
GLOBAL,MINPRCFJI,WTRPRCFJI,2048,46.59465107525999
GLOBAL,MINPRCFJI,WTRPRCFJI,2049,46.59464945258
GLOBAL,MINPRCFJI,WTRPRCFJI,2050,46.59465069164
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2021,1.0990295999147999
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2022,1.0990296
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2023,1.09902960813
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2024,1.0990296094
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2025,1.09902958882
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2026,1.099029596821
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2027,1.099029602301
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2028,1.099029600838
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2029,1.099029591981
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2030,1.099029609185
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2031,1.0990296046849999
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2032,0.15767999999670998
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2033,0.15767999999670998
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2034,0.18499682000266002
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2035,0.285395728457
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2036,0.4046194299124
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2037,0.5238431497631
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2038,0.636791899994
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2039,0.8210995507940001
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2040,0.8903593999754001
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2041,1.1397591999663002
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2042,1.400505978855
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2043,1.679227395657
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2044,1.9800215010600002
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2045,2.32183969379
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2046,2.396674092254
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2047,2.5603259941500003
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2048,2.6209522419890003
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2049,2.6209522162130003
GLOBAL,PWRBIOFJIXX01,ELCFJIXX01,2050,2.6209522186300003
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2021,2.25097041019
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2022,2.064784185504
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2023,2.38416217495
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2024,2.46416220552
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2025,2.53416217917
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2026,2.68416218381
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2027,2.83416218803
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2028,2.9686548571299998
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2029,2.9686548571299998
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2030,2.96865485713
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2031,2.96865485713
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2032,2.9686548571299998
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2033,2.9686548626
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2034,2.96865485713
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2035,2.96865486218
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2036,2.96865486383
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2037,2.96865486218
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2038,2.96865486218
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2039,2.96865486218
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2040,2.96865485975
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2041,2.96865486218
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2042,2.96865486218
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2043,2.96865486218
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2044,2.96865486218
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2045,2.96865486218
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2046,2.96865486218
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2047,2.96865486218
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2048,2.96865486218
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2049,2.96865486218
GLOBAL,PWRHYDFJIXX01,ELCFJIXX01,2050,2.96865486218
GLOBAL,PWROILFJIXX01,ELCFJIXX01,2022,0.26618621955
GLOBAL,PWROILFJIXX01,ELCFJIXX01,2028,0.0155073435965
GLOBAL,PWROILFJIXX01,ELCFJIXX01,2029,0.165507343687
GLOBAL,PWROILFJIXX01,ELCFJIXX01,2030,0.315507343788
GLOBAL,PWROILFJIXX01,ELCFJIXX01,2031,0.44305707116900006
GLOBAL,PWROILFJIXX01,ELCFJIXX01,2032,0.203598048816
GLOBAL,PWROILFJIXX01,ELCFJIXX01,2033,0.71728945291
GLOBAL,PWROILFJIXX01,ELCFJIXX01,2034,0.17316471587940002
GLOBAL,PWROILFJIXX01,ELCFJIXX01,2035,0.9920535206014001
GLOBAL,PWROILFJIXX01,ELCFJIXX01,2036,0.1680134029636
GLOBAL,PWROILFJIXX01,ELCFJIXX01,2037,0.68394846468
GLOBAL,PWROILFJIXX01,ELCFJIXX01,2038,1.210982410836
GLOBAL,PWROILFJIXX01,ELCFJIXX01,2039,0.8922408069250001
GLOBAL,PWROILFJIXX01,ELCFJIXX01,2040,0.306259098373
GLOBAL,PWROILFJIXX01,ELCFJIXX01,2041,0.27685931082299997
GLOBAL,PWROILFJIXX01,ELCFJIXX01,2042,0.226112512741
GLOBAL,PWROILFJIXX01,ELCFJIXX01,2043,0.15739109520800001
GLOBAL,PWROILFJIXX01,ELCFJIXX01,2044,0.076596974944
GLOBAL,PWRPETFJIXX01,ELCFJIXX01,2031,0.032450268656
GLOBAL,PWRPETFJIXX01,ELCFJIXX01,2032,1.30888384926
GLOBAL,PWRPETFJIXX01,ELCFJIXX01,2033,0.965192452482
GLOBAL,PWRPETFJIXX01,ELCFJIXX01,2034,1.642000330522
GLOBAL,PWRPETFJIXX01,ELCFJIXX01,2035,0.8827126271100001
GLOBAL,PWRPETFJIXX01,ELCFJIXX01,2036,1.777529040943
GLOBAL,PWRPETFJIXX01,ELCFJIXX01,2037,1.332370294982
GLOBAL,PWRPETFJIXX01,ELCFJIXX01,2038,0.8723875845626
GLOBAL,PWRPETFJIXX01,ELCFJIXX01,2039,1.29922879177
GLOBAL,PWRPETFJIXX01,ELCFJIXX01,2040,1.777529048506
GLOBAL,PWRPETFJIXX01,ELCFJIXX01,2041,1.7775290510269999
GLOBAL,PWRPETFJIXX01,ELCFJIXX01,2042,1.77752903338
GLOBAL,PWRPETFJIXX01,ELCFJIXX01,2043,1.77752905538
GLOBAL,PWRPETFJIXX01,ELCFJIXX01,2044,1.77752905091
GLOBAL,PWRPETFJIXX01,ELCFJIXX01,2045,1.72230782704
GLOBAL,PWRPETFJIXX01,ELCFJIXX01,2046,1.89747343816
GLOBAL,PWRPETFJIXX01,ELCFJIXX01,2047,1.86328362403
GLOBAL,PWRPETFJIXX01,ELCFJIXX01,2048,2.05265742317
GLOBAL,PWRPETFJIXX01,ELCFJIXX01,2049,2.3026574341600003
GLOBAL,PWRPETFJIXX01,ELCFJIXX01,2050,2.5526574241000004
GLOBAL,PWRSPVFJIXX01,ELCFJIXX01,2040,0.1971976065363
GLOBAL,PWRSPVFJIXX01,ELCFJIXX01,2041,0.1971976065363
GLOBAL,PWRSPVFJIXX01,ELCFJIXX01,2042,0.1971976065363
GLOBAL,PWRSPVFJIXX01,ELCFJIXX01,2043,0.1971976065363
GLOBAL,PWRSPVFJIXX01,ELCFJIXX01,2044,0.1971976065363
GLOBAL,PWRSPVFJIXX01,ELCFJIXX01,2045,0.1971976065363
GLOBAL,PWRSPVFJIXX01,ELCFJIXX01,2046,0.1971976065363
GLOBAL,PWRSPVFJIXX01,ELCFJIXX01,2047,0.32773552353999996
GLOBAL,PWRSPVFJIXX01,ELCFJIXX01,2048,0.32773552353999996
GLOBAL,PWRSPVFJIXX01,ELCFJIXX01,2049,0.32773552353999996
GLOBAL,PWRSPVFJIXX01,ELCFJIXX01,2050,0.32773552354
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2021,3.35000001313
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2022,3.42999999497
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2023,3.49999999804
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2024,3.58000000509
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2025,3.65000000816
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2026,3.79999999307
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2027,3.95000000277
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2028,4.10000001289
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2029,4.2499999978
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2030,4.4000000075
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2031,4.5600000216000005
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2032,4.72000001049
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2033,4.89000000336
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2034,5.05000001746
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2035,5.21000000635
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2036,5.40000003197
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2037,5.5899999828
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2038,5.77000000486
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2039,5.98122398898
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2040,6.14000000254
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2041,6.36000001531
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2042,6.56999999931
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2043,6.77999998331
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2044,6.99999999608
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2045,7.20999998008
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2046,7.45999998
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2047,7.719999983899999
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2048,7.969999983819999
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2049,8.22000000853
GLOBAL,PWRTRNFJIXX,ELCFJIXX02,2050,8.47000000845
GLOBAL,PWRWONFJIXX01,ELCFJIXX01,2023,0.01680821496
GLOBAL,PWRWONFJIXX01,ELCFJIXX01,2024,0.01680821496
GLOBAL,PWRWONFJIXX01,ELCFJIXX01,2025,0.01680821496
GLOBAL,PWRWONFJIXX01,ELCFJIXX01,2026,0.01680821496
GLOBAL,PWRWONFJIXX01,ELCFJIXX01,2027,0.01680821496
GLOBAL,PWRWONFJIXX01,ELCFJIXX01,2028,0.01680821496
GLOBAL,PWRWONFJIXX01,ELCFJIXX01,2029,0.01680821496
GLOBAL,PWRWONFJIXX01,ELCFJIXX01,2030,0.01680821496
GLOBAL,PWRWONFJIXX01,ELCFJIXX01,2031,0.01680821496
GLOBAL,PWRWONFJIXX01,ELCFJIXX01,2032,0.0811832681529
GLOBAL,PWRWONFJIXX01,ELCFJIXX01,2033,0.0811832681529
GLOBAL,PWRWONFJIXX01,ELCFJIXX01,2034,0.0811832681529
GLOBAL,PWRWONFJIXX01,ELCFJIXX01,2035,0.0811832681529
GLOBAL,PWRWONFJIXX01,ELCFJIXX01,2036,0.0811832681529
GLOBAL,PWRWONFJIXX01,ELCFJIXX01,2037,0.0811832681529
GLOBAL,PWRWONFJIXX01,ELCFJIXX01,2038,0.0811832681529
GLOBAL,RNWBIOFJIXX,BIOFJIXX,2021,4.198293049819001
GLOBAL,RNWBIOFJIXX,BIOFJIXX,2022,4.19829305
GLOBAL,RNWBIOFJIXX,BIOFJIXX,2023,4.19829307888
GLOBAL,RNWBIOFJIXX,BIOFJIXX,2024,4.1982930433700005
GLOBAL,RNWBIOFJIXX,BIOFJIXX,2025,4.1982930592
GLOBAL,RNWBIOFJIXX,BIOFJIXX,2026,4.1982930643100005
GLOBAL,RNWBIOFJIXX,BIOFJIXX,2027,4.19829306942
GLOBAL,RNWBIOFJIXX,BIOFJIXX,2028,4.198293076470001
GLOBAL,RNWBIOFJIXX,BIOFJIXX,2029,4.1982930536700005
GLOBAL,RNWBIOFJIXX,BIOFJIXX,2030,4.1982930527
GLOBAL,RNWBIOFJIXX,BIOFJIXX,2031,4.1982930819
GLOBAL,RNWBIOFJIXX,BIOFJIXX,2032,0.6023376000676
GLOBAL,RNWBIOFJIXX,BIOFJIXX,2033,0.6023376000676
GLOBAL,RNWBIOFJIXX,BIOFJIXX,2034,0.7066878500878
GLOBAL,RNWBIOFJIXX,BIOFJIXX,2035,1.090211693773
GLOBAL,RNWBIOFJIXX,BIOFJIXX,2036,1.5456462002384002
GLOBAL,RNWBIOFJIXX,BIOFJIXX,2037,2.0010807500393
GLOBAL,RNWBIOFJIXX,BIOFJIXX,2038,2.43254506243
GLOBAL,RNWBIOFJIXX,BIOFJIXX,2039,3.13660030226
