REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S1D1,LNDAGRFJIC01,CRPSGC,2026,1.76176
GLOBAL,S1D1,LNDAGRFJIC01,CRPSGC,2027,1.7674299500000001
GLOBAL,S1D1,LNDAGRFJIC01,CRPSGC,2028,1.7731000100000003
GLOBAL,S1D1,LNDAGRFJIC01,CRPSGC,2029,1.7787699600000002
GLOBAL,S1D1,LNDAGRFJIC01,CRPSGC,2030,1.7844400200000001
GLOBAL,S1D1,LNDAGRFJIC01,CRPSGC,2031,1.7883100400000003
GLOBAL,S1D1,LNDAGRFJIC01,CRPSGC,2032,1.7921899600000002
GLOBAL,S1D1,LNDAGRFJIC01,CRPSGC,2033,1.7960699900000001
GLOBAL,S1D1,LNDAGRFJIC01,CRPSGC,2034,1.7999500200000003
GLOBAL,S1D1,LNDAGRFJIC01,CRPSGC,2035,1.8038200400000002
GLOBAL,S1D1,LNDAGRFJIC01,CRPSGC,2036,1.8055600200000002
GLOBAL,S1D1,LNDAGRFJIC01,CRPSGC,2037,1.8073000000000001
GLOBAL,S1D1,LNDAGRFJIC01,CRPSGC,2038,1.8090399800000003
GLOBAL,S1D1,LNDAGRFJIC01,CRPSGC,2039,1.7826762800000002
GLOBAL,S1D1,LNDAGRFJIC01,CRPSGC,2040,1.8125100400000003
GLOBAL,S1D1,LNDAGRFJIC01,CRPSGC,2042,1.81197005
GLOBAL,S1D1,LNDAGRFJIC01,CRPSGC,2043,1.8117
GLOBAL,S1D1,LNDAGRFJIC01,CRPSGC,2044,1.8114399600000002
GLOBAL,S1D1,LNDAGRFJIC01,CRPSGC,2045,1.8111700200000003
GLOBAL,S1D1,LNDAGRFJIC01,CRPSGC,2046,1.80933005
GLOBAL,S1D1,LNDAGRFJIC01,CRPSGC,2047,1.8074899700000002
GLOBAL,S1D1,LNDAGRFJIC01,CRPSGC,2048,1.7932717000000002
GLOBAL,S1D1,LNDAGRFJIC01,CRPSGC,2049,1.79762088
GLOBAL,S1D1,LNDAGRFJIC01,CRPSGC,2050,1.8019799600000002
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2021,3.1451658621
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2022,3.158869411
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2023,3.1725900143
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2024,3.1862936604
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2025,3.1999972069999996
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2026,3.2103290765999994
